Norte;TO;2020-07-31;7
Norte;TO;2020-07-31;31
Norte;TO;2020-07-31;2
Norte;TO;2020-07-31;1141
Norte;TO;2020-07-31;123
Norte;TO;2020-07-31;59
Norte;TO;2020-07-31;13
Norte;TO;2020-07-31;9
Norte;TO;2020-07-31;49
Norte;TO;2020-07-31;23
Norte;TO;2020-07-31;35
Norte;TO;2020-07-31;32
Norte;TO;2020-07-31;221
Norte;TO;2020-07-31;14
Norte;TO;2020-07-31;130
Norte;TO;2020-07-31;6
Norte;TO;2020-07-31;7
Norte;TO;2020-07-31;16
Norte;TO;2020-07-31;33
Norte;TO;2020-07-31;52
Norte;TO;2020-07-31;60
Norte;TO;2020-07-31;1
Norte;TO;2020-07-31;185
Norte;TO;2020-07-31;5
Norte;TO;2020-07-31;60
Norte;TO;2020-07-31;4
Norte;TO;2020-07-31;20
Norte;TO;2020-07-31;149
Norte;TO;2020-07-31;7
Norte;TO;2020-07-31;7
Norte;TO;2020-07-31;2
Norte;TO;2020-07-31;22
Norte;TO;2020-07-31;5367
Norte;TO;2020-07-31;205
Norte;TO;2020-07-31;436
Norte;TO;2020-07-31;11
Norte;TO;2020-07-31;6
Norte;TO;2020-07-31;141
Norte;TO;2020-07-31;562
Nordeste;MA;2020-07-31;0
Nordeste;MA;2020-07-31;2821
Nordeste;MA;2020-07-31;131
Nordeste;MA;2020-07-31;569
Nordeste;MA;2020-07-31;39
Nordeste;MA;2020-07-31;485
Nordeste;MA;2020-07-31;237
Nordeste;MA;2020-07-31;322
Nordeste;MA;2020-07-31;1201
Nordeste;MA;2020-07-31;105
Nordeste;MA;2020-07-31;3
Nordeste;MA;2020-07-31;729
Nordeste;MA;2020-07-31;298
Nordeste;MA;2020-07-31;646
Nordeste;MA;2020-07-31;197
Nordeste;MA;2020-07-31;453
Nordeste;MA;2020-07-31;514
Nordeste;MA;2020-07-31;542
Nordeste;MA;2020-07-31;194
Nordeste;MA;2020-07-31;121
Nordeste;MA;2020-07-31;3050
Nordeste;MA;2020-07-31;132
Nordeste;MA;2020-07-31;386
Nordeste;MA;2020-07-31;22
Nordeste;MA;2020-07-31;2472
Nordeste;MA;2020-07-31;14
Nordeste;MA;2020-07-31;2597
Nordeste;MA;2020-07-31;452
Nordeste;MA;2020-07-31;158
Nordeste;MA;2020-07-31;119
Nordeste;MA;2020-07-31;62
Nordeste;MA;2020-07-31;200
Nordeste;MA;2020-07-31;48
Nordeste;MA;2020-07-31;13
Nordeste;MA;2020-07-31;755
Nordeste;MA;2020-07-31;1342
Nordeste;MA;2020-07-31;174
Nordeste;MA;2020-07-31;583
Nordeste;MA;2020-07-31;140
Nordeste;MA;2020-07-31;355
Nordeste;MA;2020-07-31;145
Nordeste;MA;2020-07-31;1830
Nordeste;MA;2020-07-31;234
Nordeste;MA;2020-07-31;166
Nordeste;MA;2020-07-31;5
Nordeste;MA;2020-07-31;121
Nordeste;MA;2020-07-31;249
Nordeste;MA;2020-07-31;25
Nordeste;MA;2020-07-31;378
Nordeste;MA;2020-07-31;315
Nordeste;MA;2020-07-31;229
Nordeste;MA;2020-07-31;257
Nordeste;MA;2020-07-31;2879
Nordeste;MA;2020-07-31;107
Nordeste;MA;2020-07-31;17
Nordeste;MA;2020-07-31;89
Nordeste;MA;2020-07-31;488
Nordeste;MA;2020-07-31;2534
Nordeste;MA;2020-07-31;253
Nordeste;MA;2020-07-31;1790
Nordeste;MA;2020-07-31;1405
Nordeste;MA;2020-07-31;1103
Nordeste;MA;2020-07-31;146
Nordeste;MA;2020-07-31;742
Nordeste;MA;2020-07-31;434
Nordeste;MA;2020-07-31;220
Nordeste;MA;2020-07-31;129
Nordeste;MA;2020-07-31;306
Nordeste;MA;2020-07-31;613
Nordeste;MA;2020-07-31;1006
Nordeste;MA;2020-07-31;164
Nordeste;MA;2020-07-31;564
Nordeste;MA;2020-07-31;378
Nordeste;MA;2020-07-31;287
Nordeste;MA;2020-07-31;271
Nordeste;MA;2020-07-31;78
Nordeste;MA;2020-07-31;240
Nordeste;MA;2020-07-31;249
Nordeste;MA;2020-07-31;223
Nordeste;MA;2020-07-31;169
Nordeste;MA;2020-07-31;75
Nordeste;MA;2020-07-31;405
Nordeste;MA;2020-07-31;583
Nordeste;MA;2020-07-31;118
Nordeste;MA;2020-07-31;1818
Nordeste;MA;2020-07-31;180
Nordeste;MA;2020-07-31;387
Nordeste;MA;2020-07-31;175
Nordeste;MA;2020-07-31;201
Nordeste;MA;2020-07-31;854
Nordeste;MA;2020-07-31;4640
Nordeste;MA;2020-07-31;221
Nordeste;MA;2020-07-31;633
Nordeste;MA;2020-07-31;483
Nordeste;MA;2020-07-31;33
Nordeste;MA;2020-07-31;220
Nordeste;MA;2020-07-31;215
Nordeste;MA;2020-07-31;335
Nordeste;MA;2020-07-31;119
Nordeste;MA;2020-07-31;1055
